ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-02-02 00:00:00+00:00,35,2,8683,305.61,314.0,304.49,307.05,15342939,QQQ
2023-02-03 00:00:00+00:00,35,2,8676,305.9,312.39,304.43,305.96,15942180,QQQ
2023-02-06 00:00:00+00:00,35,2,8673,304.14,305.9,302.22,304.02,7824652,QQQ
2023-02-07 00:00:00+00:00,35,2,8675,303.74,311.03,302.32,309.37,13481660,QQQ
2023-02-08 00:00:00+00:00,35,2,8675,309.48,310.18,303.68,304.85,10272312,QQQ
2023-02-09 00:00:00+00:00,35,2,8675,307.26,308.99,300.19,301.85,10149753,QQQ
2023-02-10 00:00:00+00:00,35,2,8677,301.51,301.71,297.26,299.74,10019403,QQQ
2023-02-13 00:00:00+00:00,35,2,8674,300.0,305.1,299.93,304.49,7564624,QQQ
2023-02-14 00:00:00+00:00,35,2,8673,304.27,308.0,300.91,306.13,13891962,QQQ
2023-02-15 00:00:00+00:00,35,2,8667,305.4,309.77,304.2,309.59,8820103,QQQ
2023-02-16 00:00:00+00:00,35,2,8657,309.69,309.98,301.86,301.98,12055083,QQQ
2023-02-17 00:00:00+00:00,35,2,8656,300.72,301.92,298.11,301.45,10450588,QQQ
2023-02-21 00:00:00+00:00,35,2,8651,298.0,299.27,293.89,294.46,9476011,QQQ
2023-02-22 00:00:00+00:00,35,2,8647,294.03,296.34,292.565,295.8,9038862,QQQ
2023-02-23 00:00:00+00:00,35,2,8644,296.87,298.15,292.56,296.07,11591343,QQQ
2023-02-24 00:00:00+00:00,35,2,8644,295.17,295.41,290.055,291.76,13665955,QQQ
2023-02-27 00:00:00+00:00,35,2,8635,293.31,296.49,293.14,294.2,8823548,QQQ
2023-02-28 00:00:00+00:00,35,2,8634,293.38,296.12,292.3,292.49,9347669,QQQ
2023-03-01 00:00:00+00:00,35,2,8636,294.56,295.44,290.2,291.33,12891068,QQQ
2023-03-02 00:00:00+00:00,35,2,8632,289.24,294.43,288.18,293.0,9663301,QQQ
2023-03-03 00:00:00+00:00,35,2,8630,293.69,300.1,293.69,300.1,10990677,QQQ
2023-03-06 00:00:00+00:00,35,2,8623,300.4,303.99,299.35,300.2,9186031,QQQ
2023-03-07 00:00:00+00:00,35,2,8619,300.9,301.45,295.72,296.52,13779544,QQQ
2023-03-08 00:00:00+00:00,35,2,8611,296.77,298.42,294.88,297.75,9812874,QQQ
2023-03-09 00:00:00+00:00,35,2,8613,296.7,300.98,291.32,291.99,14232207,QQQ
2023-03-10 00:00:00+00:00,35,2,8608,291.67,295.05,287.46,289.24,22224901,QQQ
2023-03-13 00:00:00+00:00,35,2,8586,293.26,294.47,284.76,291.14,24641451,QQQ
2023-03-14 00:00:00+00:00,35,2,8589,291.77,297.93,288.96,297.3,18271390,QQQ
2023-03-15 00:00:00+00:00,35,2,8584,297.6,299.82,291.93,299.23,18108245,QQQ
2023-03-16 00:00:00+00:00,35,2,8577,300.31,307.2,297.2,306.98,18127181,QQQ
2023-03-17 00:00:00+00:00,35,2,8579,307.45,309.15,303.37,305.62,14510936,QQQ
2023-03-20 00:00:00+00:00,35,2,8574,303.81,306.3,301.98,305.89,11499466,QQQ
2023-03-21 00:00:00+00:00,35,2,8573,306.77,310.8,306.08,310.13,9681791,QQQ
2023-03-22 00:00:00+00:00,35,2,8577,309.28,315.24,305.52,306.49,15249465,QQQ
2023-03-23 00:00:00+00:00,35,2,8578,308.82,314.15,307.01,310.18,14853629,QQQ
2023-03-24 00:00:00+00:00,35,2,8575,311.25,311.65,306.95,311.57,12630286,QQQ
2023-03-27 00:00:00+00:00,35,2,8567,310.38,312.7,307.89,309.29,9560042,QQQ
2023-03-28 00:00:00+00:00,35,2,8565,307.81,308.7,304.78,307.75,8214314,QQQ
2023-03-29 00:00:00+00:00,35,2,8566,309.73,313.35,309.43,312.19,10663252,QQQ
2023-03-30 00:00:00+00:00,35,2,8570,313.51,316.32,313.38,316.0,8783772,QQQ
2023-03-31 00:00:00+00:00,35,2,8550,315.96,321.44,315.08,321.3,11605249,QQQ
2023-04-03 00:00:00+00:00,35,2,8555,319.52,320.42,317.42,319.68,8632402,QQQ
2023-04-04 00:00:00+00:00,35,2,8555,319.54,322.17,317.83,319.58,8169421,QQQ
2023-04-05 00:00:00+00:00,35,2,8553,318.73,319.63,314.07,315.33,12761460,QQQ
2023-04-06 00:00:00+00:00,35,2,8550,315.53,318.55,312.82,317.81,9696384,QQQ
2023-04-10 00:00:00+00:00,35,2,8547,317.25,318.19,313.25,318.14,8493518,QQQ
2023-04-11 00:00:00+00:00,35,2,8547,318.01,319.04,315.315,316.11,7633625,QQQ
2023-04-12 00:00:00+00:00,35,2,8547,315.5,319.84,312.29,312.37,11631932,QQQ
2023-04-13 00:00:00+00:00,35,2,8545,313.88,319.65,313.15,318.75,11556642,QQQ
2023-04-14 00:00:00+00:00,35,2,8542,319.21,320.35,315.6,318.92,10767831,QQQ
2023-04-17 00:00:00+00:00,35,2,8533,319.22,319.36,316.07,318.5,7819248,QQQ
2023-04-18 00:00:00+00:00,35,2,8535,318.93,321.46,317.64,318.54,8885629,QQQ
2023-04-19 00:00:00+00:00,35,2,8532,317.45,319.78,315.95,317.41,7872331,QQQ
2023-04-20 00:00:00+00:00,35,2,8535,316.12,319.27,314.97,316.49,10161558,QQQ
2023-04-21 00:00:00+00:00,35,2,8534,315.96,317.4,314.1,316.42,9795114,QQQ
2023-04-24 00:00:00+00:00,35,2,8530,315.4,317.735,313.74,315.72,7850339,QQQ
2023-04-25 00:00:00+00:00,35,2,8522,314.37,315.0,309.8,313.64,11131483,QQQ
2023-04-26 00:00:00+00:00,35,2,8520,313.82,314.93,311.34,313.59,10348352,QQQ
2023-04-27 00:00:00+00:00,35,2,8514,314.84,322.8,314.11,319.85,12545681,QQQ
2023-04-28 00:00:00+00:00,35,2,8509,319.67,322.9,318.92,322.83,10840079,QQQ
2023-05-01 00:00:00+00:00,35,2,8504,322.91,323.62,321.1,321.78,7455556,QQQ
2023-05-02 00:00:00+00:00,35,2,8503,322.33,322.72,317.61,319.3,10040038,QQQ
2023-05-03 00:00:00+00:00,35,2,8496,319.6,322.47,316.0,317.29,12734773,QQQ
2023-05-04 00:00:00+00:00,35,2,8497,318.67,318.69,315.12,317.38,10777064,QQQ
2023-05-05 00:00:00+00:00,35,2,8492,317.44,323.76,317.19,322.67,11084716,QQQ
2023-05-08 00:00:00+00:00,35,2,8492,322.83,324.04,321.315,323.3,6975356,QQQ
2023-05-09 00:00:00+00:00,35,2,8490,322.94,323.07,321.31,321.81,6369820,QQQ
2023-05-10 00:00:00+00:00,35,2,8487,320.56,326.01,320.22,325.45,12211672,QQQ
2023-05-11 00:00:00+00:00,35,2,8492,326.03,326.74,324.12,326.42,8415679,QQQ
2023-05-12 00:00:00+00:00,35,2,8493,326.73,327.33,322.94,324.3,7674474,QQQ
2023-05-15 00:00:00+00:00,35,2,8489,326.06,327.03,323.96,326.57,6845490,QQQ
2023-05-16 00:00:00+00:00,35,2,8488,327.26,328.9,325.83,327.56,7409416,QQQ
2023-05-17 00:00:00+00:00,35,2,8489,327.33,331.705,327.05,331.1,9500124,QQQ
2023-05-18 00:00:00+00:00,35,2,8487,331.5,338.88,331.01,338.22,13722941,QQQ
2023-05-19 00:00:00+00:00,35,2,8487,337.78,338.26,335.43,336.59,9934393,QQQ
2023-05-22 00:00:00+00:00,35,2,8488,336.85,338.78,335.73,338.58,7552378,QQQ
2023-05-23 00:00:00+00:00,35,2,8490,337.77,337.92,333.0,333.9,8594910,QQQ
2023-05-24 00:00:00+00:00,35,2,8488,332.85,337.5,329.57,336.37,11075306,QQQ
2023-05-25 00:00:00+00:00,35,2,8491,336.61,341.01,336.45,339.42,13714215,QQQ
2023-05-26 00:00:00+00:00,35,2,8491,339.29,349.5,339.29,349.37,11557434,QQQ
2023-05-30 00:00:00+00:00,35,2,8484,350.67,354.18,348.53,350.56,13673946,QQQ
2023-05-31 00:00:00+00:00,35,2,8483,349.12,350.4,346.53,347.88,10787226,QQQ
2023-06-01 00:00:00+00:00,35,2,8477,347.71,353.36,346.65,352.3,9624251,QQQ
2023-06-02 00:00:00+00:00,35,2,8474,353.01,355.82,352.02,354.82,10024876,QQQ
2023-06-05 00:00:00+00:00,35,2,8472,354.12,357.495,353.5,354.33,9947373,QQQ
2023-06-06 00:00:00+00:00,35,2,8468,355.08,355.81,352.93,355.16,7860412,QQQ
2023-06-07 00:00:00+00:00,35,2,8467,354.12,357.12,348.19,348.76,12191529,QQQ
2023-06-08 00:00:00+00:00,35,2,8465,348.02,353.72,347.92,353.09,9446056,QQQ
2023-06-09 00:00:00+00:00,35,2,8444,352.57,357.66,352.52,354.25,10507260,QQQ
2023-06-12 00:00:00+00:00,35,2,8448,356.2,361.4,355.2,361.0,8189648,QQQ
2023-06-13 00:00:00+00:00,35,2,8450,362.37,364.6,360.0,363.48,11332356,QQQ
2023-06-14 00:00:00+00:00,35,2,8453,364.39,366.86,360.42,366.19,12390369,QQQ
2023-06-15 00:00:00+00:00,35,2,8450,365.77,371.77,362.85,369.83,13728870,QQQ
2023-06-16 00:00:00+00:00,35,2,8441,369.96,372.82,367.48,368.35,11725930,QQQ
2023-06-20 00:00:00+00:00,35,2,8428,366.83,368.32,363.89,367.1,9052965,QQQ
2023-06-21 00:00:00+00:00,35,2,8431,366.44,367.17,360.96,361.88,9338568,QQQ
2023-06-22 00:00:00+00:00,35,2,8433,361.09,366.83,360.22,366.46,9016590,QQQ
2023-06-23 00:00:00+00:00,35,2,8432,364.51,364.88,360.825,362.0,8774397,QQQ
2023-06-26 00:00:00+00:00,35,2,8415,362.28,364.84,357.6,358.54,10153424,QQQ
2023-06-27 00:00:00+00:00,35,2,8418,358.93,364.57,358.51,362.66,9620310,QQQ
2023-06-28 00:00:00+00:00,35,2,8426,362.81,366.52,361.79,365.38,9658114,QQQ
2023-06-29 00:00:00+00:00,35,2,8432,364.64,366.25,362.14,364.22,8784794,QQQ
2023-06-30 00:00:00+00:00,35,2,8436,364.94,370.49,364.91,369.31,11230085,QQQ
2023-07-03 00:00:00+00:00,35,2,8430,370.29,370.99,368.98,370.0,3849467,QQQ
2023-07-05 00:00:00+00:00,35,2,8427,368.9,372.01,367.79,370.2,6599631,QQQ
2023-07-06 00:00:00+00:00,35,2,8424,368.55,369.15,364.52,367.26,8848334,QQQ
2023-07-07 00:00:00+00:00,35,2,8421,366.59,370.47,366.01,366.38,8446503,QQQ
2023-07-10 00:00:00+00:00,35,2,8414,364.68,367.1,363.41,366.48,8297249,QQQ
2023-07-11 00:00:00+00:00,35,2,8412,366.74,368.69,364.62,368.32,7620952,QQQ
2023-07-12 00:00:00+00:00,35,2,8408,369.03,374.19,368.85,373.33,11256139,QQQ
2023-07-13 00:00:00+00:00,35,2,8410,374.77,379.99,374.7,379.26,9454408,QQQ
2023-07-14 00:00:00+00:00,35,2,8410,379.5,382.86,378.18,379.13,9358709,QQQ
2023-07-17 00:00:00+00:00,35,2,8408,379.51,383.495,378.6,381.98,7328645,QQQ
2023-07-18 00:00:00+00:00,35,2,8408,382.41,387.13,380.01,385.47,10155164,QQQ
2023-07-19 00:00:00+00:00,35,2,8407,385.81,387.98,382.68,383.01,9086684,QQQ
2023-07-20 00:00:00+00:00,35,2,8405,382.97,384.09,375.73,376.49,13186891,QQQ
2023-07-21 00:00:00+00:00,35,2,8402,377.75,379.92,375.2,375.7,11589658,QQQ
2023-07-24 00:00:00+00:00,35,2,8398,376.8,377.58,374.34,376.36,6995512,QQQ
2023-07-25 00:00:00+00:00,35,2,8396,376.94,380.56,376.78,378.04,6511675,QQQ
2023-07-26 00:00:00+00:00,35,2,8393,378.75,379.86,375.18,378.53,9345458,QQQ
2023-07-27 00:00:00+00:00,35,2,8392,381.37,384.71,375.31,377.12,12713077,QQQ
2023-07-28 00:00:00+00:00,35,2,8389,379.13,384.52,378.7,383.74,9849290,QQQ
2023-07-31 00:00:00+00:00,35,2,8386,382.92,384.875,382.35,383.78,7087787,QQQ
2023-08-01 00:00:00+00:00,35,2,8390,383.06,383.56,379.68,381.27,6801258,QQQ
2023-08-02 00:00:00+00:00,35,2,8386,378.19,380.4,373.13,374.97,12739534,QQQ
2023-08-03 00:00:00+00:00,35,2,8387,371.77,376.62,371.75,375.0,9554842,QQQ
2023-08-04 00:00:00+00:00,35,2,8384,376.17,378.095,371.53,371.85,10840887,QQQ
2023-08-07 00:00:00+00:00,35,2,8378,374.61,375.42,371.51,375.21,7555268,QQQ
2023-08-08 00:00:00+00:00,35,2,8379,374.14,374.23,368.81,372.0,8958309,QQQ
2023-08-09 00:00:00+00:00,35,2,8380,373.28,373.86,367.14,368.86,9858110,QQQ
2023-08-10 00:00:00+00:00,35,2,8380,370.44,374.36,367.04,369.56,12276152,QQQ
2023-08-11 00:00:00+00:00,35,2,8375,369.0,369.04,364.695,366.23,9065217,QQQ
2023-08-14 00:00:00+00:00,35,2,8370,368.56,371.41,364.7,371.13,7866848,QQQ
2023-08-15 00:00:00+00:00,35,2,8371,368.85,370.15,365.74,366.85,8362697,QQQ
2023-08-16 00:00:00+00:00,35,2,8367,367.4,367.94,362.07,362.22,8435518,QQQ
2023-08-17 00:00:00+00:00,35,2,8370,362.94,364.52,357.63,358.19,11017890,QQQ
2023-08-18 00:00:00+00:00,35,2,8369,357.94,359.41,354.71,358.54,11027875,QQQ
2023-08-21 00:00:00+00:00,35,2,8373,359.73,364.59,359.15,363.12,10225415,QQQ
2023-08-22 00:00:00+00:00,35,2,8379,365.39,367.15,362.69,363.44,7552822,QQQ
2023-08-23 00:00:00+00:00,35,2,8382,365.65,373.3,363.38,372.46,9869209,QQQ
2023-08-24 00:00:00+00:00,35,2,8373,373.79,374.58,360.0,360.91,13763899,QQQ
2023-08-25 00:00:00+00:00,35,2,8370,360.72,365.74,358.59,363.72,15710343,QQQ
2023-08-28 00:00:00+00:00,35,2,8362,364.55,367.7,364.25,367.02,8784897,QQQ
2023-08-29 00:00:00+00:00,35,2,8360,366.78,375.42,365.94,375.27,11967934,QQQ
2023-08-30 00:00:00+00:00,35,2,8362,374.8,377.44,373.55,376.98,8252540,QQQ
2023-08-31 00:00:00+00:00,35,2,8360,377.41,379.71,376.21,378.0,7686989,QQQ
2023-09-01 00:00:00+00:00,35,2,8351,378.61,381.07,376.08,377.45,8016278,QQQ
